,Country_Region,Lat,Long,Date,value,Country_FR
10279,Malaysia,4.210483999999999,101.975766,2020-02-29,25,Malaisie
10545,Malaysia,4.210483999999999,101.975766,2020-03-01,29,Malaisie
10811,Malaysia,4.210483999999999,101.975766,2020-03-02,29,Malaisie
11077,Malaysia,4.210483999999999,101.975766,2020-03-03,36,Malaisie
11343,Malaysia,4.210483999999999,101.975766,2020-03-04,50,Malaisie
11609,Malaysia,4.210483999999999,101.975766,2020-03-05,50,Malaisie
11875,Malaysia,4.210483999999999,101.975766,2020-03-06,83,Malaisie
12141,Malaysia,4.210483999999999,101.975766,2020-03-07,93,Malaisie
12407,Malaysia,4.210483999999999,101.975766,2020-03-08,99,Malaisie
12673,Malaysia,4.210483999999999,101.975766,2020-03-09,117,Malaisie
12939,Malaysia,4.210483999999999,101.975766,2020-03-10,129,Malaisie
13205,Malaysia,4.210483999999999,101.975766,2020-03-11,149,Malaisie
13471,Malaysia,4.210483999999999,101.975766,2020-03-12,149,Malaisie
13737,Malaysia,4.210483999999999,101.975766,2020-03-13,197,Malaisie
14003,Malaysia,4.210483999999999,101.975766,2020-03-14,238,Malaisie
14269,Malaysia,4.210483999999999,101.975766,2020-03-15,428,Malaisie
14535,Malaysia,4.210483999999999,101.975766,2020-03-16,566,Malaisie
14801,Malaysia,4.210483999999999,101.975766,2020-03-17,673,Malaisie
15067,Malaysia,4.210483999999999,101.975766,2020-03-18,790,Malaisie
15333,Malaysia,4.210483999999999,101.975766,2020-03-19,900,Malaisie
15599,Malaysia,4.210483999999999,101.975766,2020-03-20,1030,Malaisie
15865,Malaysia,4.210483999999999,101.975766,2020-03-21,1183,Malaisie
16131,Malaysia,4.210483999999999,101.975766,2020-03-22,1306,Malaisie
16397,Malaysia,4.210483999999999,101.975766,2020-03-23,1518,Malaisie
16663,Malaysia,4.210483999999999,101.975766,2020-03-24,1624,Malaisie
16929,Malaysia,4.210483999999999,101.975766,2020-03-25,1796,Malaisie
17195,Malaysia,4.210483999999999,101.975766,2020-03-26,2031,Malaisie
17461,Malaysia,4.210483999999999,101.975766,2020-03-27,2161,Malaisie
17727,Malaysia,4.210483999999999,101.975766,2020-03-28,2320,Malaisie
17993,Malaysia,4.210483999999999,101.975766,2020-03-29,2470,Malaisie
18259,Malaysia,4.210483999999999,101.975766,2020-03-30,2626,Malaisie
18525,Malaysia,4.210483999999999,101.975766,2020-03-31,2766,Malaisie
18791,Malaysia,4.210483999999999,101.975766,2020-04-01,2908,Malaisie
19057,Malaysia,4.210483999999999,101.975766,2020-04-02,3116,Malaisie
19323,Malaysia,4.210483999999999,101.975766,2020-04-03,3333,Malaisie
19589,Malaysia,4.210483999999999,101.975766,2020-04-04,3483,Malaisie
19855,Malaysia,4.210483999999999,101.975766,2020-04-05,3662,Malaisie
20121,Malaysia,4.210483999999999,101.975766,2020-04-06,3793,Malaisie
20387,Malaysia,4.210483999999999,101.975766,2020-04-07,3963,Malaisie
20653,Malaysia,4.210483999999999,101.975766,2020-04-08,4119,Malaisie
20919,Malaysia,4.210483999999999,101.975766,2020-04-09,4228,Malaisie
21185,Malaysia,4.210483999999999,101.975766,2020-04-10,4346,Malaisie
21451,Malaysia,4.210483999999999,101.975766,2020-04-11,4530,Malaisie
21717,Malaysia,4.210483999999999,101.975766,2020-04-12,4683,Malaisie
21983,Malaysia,4.210483999999999,101.975766,2020-04-13,4817,Malaisie
22249,Malaysia,4.210483999999999,101.975766,2020-04-14,4987,Malaisie
22515,Malaysia,4.210483999999999,101.975766,2020-04-15,5072,Malaisie
22781,Malaysia,4.210483999999999,101.975766,2020-04-16,5182,Malaisie
23047,Malaysia,4.210483999999999,101.975766,2020-04-17,5251,Malaisie
23313,Malaysia,4.210483999999999,101.975766,2020-04-18,5305,Malaisie
23579,Malaysia,4.210483999999999,101.975766,2020-04-19,5389,Malaisie
23845,Malaysia,4.210483999999999,101.975766,2020-04-20,5425,Malaisie
24111,Malaysia,4.210483999999999,101.975766,2020-04-21,5482,Malaisie
24377,Malaysia,4.210483999999999,101.975766,2020-04-22,5532,Malaisie
24643,Malaysia,4.210483999999999,101.975766,2020-04-23,5603,Malaisie
24909,Malaysia,4.210483999999999,101.975766,2020-04-24,5691,Malaisie
25175,Malaysia,4.210483999999999,101.975766,2020-04-25,5742,Malaisie
25441,Malaysia,4.210483999999999,101.975766,2020-04-26,5780,Malaisie
25707,Malaysia,4.210483999999999,101.975766,2020-04-27,5820,Malaisie
25973,Malaysia,4.210483999999999,101.975766,2020-04-28,5851,Malaisie
26239,Malaysia,4.210483999999999,101.975766,2020-04-29,5945,Malaisie
26505,Malaysia,4.210483999999999,101.975766,2020-04-30,6002,Malaisie
26771,Malaysia,4.210483999999999,101.975766,2020-05-01,6071,Malaisie
27037,Malaysia,4.210483999999999,101.975766,2020-05-02,6176,Malaisie
27303,Malaysia,4.210483999999999,101.975766,2020-05-03,6298,Malaisie
27569,Malaysia,4.210483999999999,101.975766,2020-05-04,6353,Malaisie
27835,Malaysia,4.210483999999999,101.975766,2020-05-05,6383,Malaisie
28101,Malaysia,4.210483999999999,101.975766,2020-05-06,6428,Malaisie
28367,Malaysia,4.210483999999999,101.975766,2020-05-07,6467,Malaisie
28633,Malaysia,4.210483999999999,101.975766,2020-05-08,6535,Malaisie
28899,Malaysia,4.210483999999999,101.975766,2020-05-09,6589,Malaisie
29165,Malaysia,4.210483999999999,101.975766,2020-05-10,6656,Malaisie
29431,Malaysia,4.210483999999999,101.975766,2020-05-11,6726,Malaisie
29697,Malaysia,4.210483999999999,101.975766,2020-05-12,6742,Malaisie
29963,Malaysia,4.210483999999999,101.975766,2020-05-13,6779,Malaisie
30229,Malaysia,4.210483999999999,101.975766,2020-05-14,6819,Malaisie
30495,Malaysia,4.210483999999999,101.975766,2020-05-15,6855,Malaisie
30761,Malaysia,4.210483999999999,101.975766,2020-05-16,6872,Malaisie
31027,Malaysia,4.210483999999999,101.975766,2020-05-17,6894,Malaisie
31293,Malaysia,4.210483999999999,101.975766,2020-05-18,6941,Malaisie
31559,Malaysia,4.210483999999999,101.975766,2020-05-19,6978,Malaisie
31825,Malaysia,4.210483999999999,101.975766,2020-05-20,7009,Malaisie
32091,Malaysia,4.210483999999999,101.975766,2020-05-21,7059,Malaisie
32357,Malaysia,4.210483999999999,101.975766,2020-05-22,7137,Malaisie
32623,Malaysia,4.210483999999999,101.975766,2020-05-23,7185,Malaisie
32889,Malaysia,4.210483999999999,101.975766,2020-05-24,7245,Malaisie
33155,Malaysia,4.210483999999999,101.975766,2020-05-25,7417,Malaisie
33421,Malaysia,4.210483999999999,101.975766,2020-05-26,7604,Malaisie
33687,Malaysia,4.210483999999999,101.975766,2020-05-27,7619,Malaisie
33953,Malaysia,4.210483999999999,101.975766,2020-05-28,7629,Malaisie
34219,Malaysia,4.210483999999999,101.975766,2020-05-29,7732,Malaisie
34485,Malaysia,4.210483999999999,101.975766,2020-05-30,7762,Malaisie
34751,Malaysia,4.210483999999999,101.975766,2020-05-31,7819,Malaisie
35017,Malaysia,4.210483999999999,101.975766,2020-06-01,7857,Malaisie
35283,Malaysia,4.210483999999999,101.975766,2020-06-02,7877,Malaisie
35549,Malaysia,4.210483999999999,101.975766,2020-06-03,7970,Malaisie
35815,Malaysia,4.210483999999999,101.975766,2020-06-04,8247,Malaisie
36081,Malaysia,4.210483999999999,101.975766,2020-06-05,8266,Malaisie
36347,Malaysia,4.210483999999999,101.975766,2020-06-06,8303,Malaisie
36613,Malaysia,4.210483999999999,101.975766,2020-06-07,8322,Malaisie
36879,Malaysia,4.210483999999999,101.975766,2020-06-08,8329,Malaisie
37145,Malaysia,4.210483999999999,101.975766,2020-06-09,8336,Malaisie
37411,Malaysia,4.210483999999999,101.975766,2020-06-10,8338,Malaisie
37677,Malaysia,4.210483999999999,101.975766,2020-06-11,8369,Malaisie
37943,Malaysia,4.210483999999999,101.975766,2020-06-12,8402,Malaisie
38209,Malaysia,4.210483999999999,101.975766,2020-06-13,8445,Malaisie
38475,Malaysia,4.210483999999999,101.975766,2020-06-14,8453,Malaisie
38741,Malaysia,4.210483999999999,101.975766,2020-06-15,8494,Malaisie
39007,Malaysia,4.210483999999999,101.975766,2020-06-16,8505,Malaisie
39273,Malaysia,4.210483999999999,101.975766,2020-06-17,8515,Malaisie
39539,Malaysia,4.210483999999999,101.975766,2020-06-18,8529,Malaisie
39805,Malaysia,4.210483999999999,101.975766,2020-06-19,8535,Malaisie
40071,Malaysia,4.210483999999999,101.975766,2020-06-20,8556,Malaisie
40337,Malaysia,4.210483999999999,101.975766,2020-06-21,8572,Malaisie
40603,Malaysia,4.210483999999999,101.975766,2020-06-22,8587,Malaisie
40869,Malaysia,4.210483999999999,101.975766,2020-06-23,8590,Malaisie
41135,Malaysia,4.210483999999999,101.975766,2020-06-24,8596,Malaisie
41401,Malaysia,4.210483999999999,101.975766,2020-06-25,8600,Malaisie
41667,Malaysia,4.210483999999999,101.975766,2020-06-26,8606,Malaisie
41933,Malaysia,4.210483999999999,101.975766,2020-06-27,8616,Malaisie
42199,Malaysia,4.210483999999999,101.975766,2020-06-28,8634,Malaisie
42465,Malaysia,4.210483999999999,101.975766,2020-06-29,8637,Malaisie
42731,Malaysia,4.210483999999999,101.975766,2020-06-30,8639,Malaisie
42997,Malaysia,4.210483999999999,101.975766,2020-07-01,8640,Malaisie
43263,Malaysia,4.210483999999999,101.975766,2020-07-02,8643,Malaisie
43529,Malaysia,4.210483999999999,101.975766,2020-07-03,8648,Malaisie
43795,Malaysia,4.210483999999999,101.975766,2020-07-04,8658,Malaisie
44061,Malaysia,4.210483999999999,101.975766,2020-07-05,8663,Malaisie
44327,Malaysia,4.210483999999999,101.975766,2020-07-06,8668,Malaisie
44593,Malaysia,4.210483999999999,101.975766,2020-07-07,8674,Malaisie
44859,Malaysia,4.210483999999999,101.975766,2020-07-08,8677,Malaisie
45125,Malaysia,4.210483999999999,101.975766,2020-07-09,8683,Malaisie
45391,Malaysia,4.210483999999999,101.975766,2020-07-10,8696,Malaisie
45657,Malaysia,4.210483999999999,101.975766,2020-07-11,8704,Malaisie
45923,Malaysia,4.210483999999999,101.975766,2020-07-12,8718,Malaisie
46189,Malaysia,4.210483999999999,101.975766,2020-07-13,8725,Malaisie
46455,Malaysia,4.210483999999999,101.975766,2020-07-14,8729,Malaisie
46721,Malaysia,4.210483999999999,101.975766,2020-07-15,8734,Malaisie
46987,Malaysia,4.210483999999999,101.975766,2020-07-16,8737,Malaisie
47253,Malaysia,4.210483999999999,101.975766,2020-07-17,8755,Malaisie
47519,Malaysia,4.210483999999999,101.975766,2020-07-18,8764,Malaisie
47785,Malaysia,4.210483999999999,101.975766,2020-07-19,8779,Malaisie
48051,Malaysia,4.210483999999999,101.975766,2020-07-20,8800,Malaisie
48317,Malaysia,4.210483999999999,101.975766,2020-07-21,8815,Malaisie
48583,Malaysia,4.210483999999999,101.975766,2020-07-22,8831,Malaisie
48849,Malaysia,4.210483999999999,101.975766,2020-07-23,8840,Malaisie
49115,Malaysia,4.210483999999999,101.975766,2020-07-24,8861,Malaisie
49381,Malaysia,4.210483999999999,101.975766,2020-07-25,8884,Malaisie
49647,Malaysia,4.210483999999999,101.975766,2020-07-26,8897,Malaisie
49913,Malaysia,4.210483999999999,101.975766,2020-07-27,8904,Malaisie
50179,Malaysia,4.210483999999999,101.975766,2020-07-28,8943,Malaisie
50445,Malaysia,4.210483999999999,101.975766,2020-07-29,8956,Malaisie
50711,Malaysia,4.210483999999999,101.975766,2020-07-30,8964,Malaisie
50977,Malaysia,4.210483999999999,101.975766,2020-07-31,8976,Malaisie
51243,Malaysia,4.210483999999999,101.975766,2020-08-01,8985,Malaisie
51509,Malaysia,4.210483999999999,101.975766,2020-08-02,8999,Malaisie
51775,Malaysia,4.210483999999999,101.975766,2020-08-03,9001,Malaisie
52041,Malaysia,4.210483999999999,101.975766,2020-08-04,9002,Malaisie
52307,Malaysia,4.210483999999999,101.975766,2020-08-05,9023,Malaisie
52573,Malaysia,4.210483999999999,101.975766,2020-08-06,9038,Malaisie
52839,Malaysia,4.210483999999999,101.975766,2020-08-07,9063,Malaisie
53105,Malaysia,4.210483999999999,101.975766,2020-08-08,9070,Malaisie
53371,Malaysia,4.210483999999999,101.975766,2020-08-09,9083,Malaisie
53637,Malaysia,4.210483999999999,101.975766,2020-08-10,9094,Malaisie
53903,Malaysia,4.210483999999999,101.975766,2020-08-11,9103,Malaisie
54169,Malaysia,4.210483999999999,101.975766,2020-08-12,9114,Malaisie
54435,Malaysia,4.210483999999999,101.975766,2020-08-13,9129,Malaisie
54701,Malaysia,4.210483999999999,101.975766,2020-08-14,9149,Malaisie
54967,Malaysia,4.210483999999999,101.975766,2020-08-15,9175,Malaisie
55233,Malaysia,4.210483999999999,101.975766,2020-08-16,9200,Malaisie
55499,Malaysia,4.210483999999999,101.975766,2020-08-17,9212,Malaisie
55765,Malaysia,4.210483999999999,101.975766,2020-08-18,9219,Malaisie
56031,Malaysia,4.210483999999999,101.975766,2020-08-19,9235,Malaisie
56297,Malaysia,4.210483999999999,101.975766,2020-08-20,9240,Malaisie
56563,Malaysia,4.210483999999999,101.975766,2020-08-21,9249,Malaisie
56829,Malaysia,4.210483999999999,101.975766,2020-08-22,9257,Malaisie
57095,Malaysia,4.210483999999999,101.975766,2020-08-23,9267,Malaisie
57361,Malaysia,4.210483999999999,101.975766,2020-08-24,9274,Malaisie
57627,Malaysia,4.210483999999999,101.975766,2020-08-25,9285,Malaisie
57893,Malaysia,4.210483999999999,101.975766,2020-08-26,9291,Malaisie
58159,Malaysia,4.210483999999999,101.975766,2020-08-27,9296,Malaisie
58425,Malaysia,4.210483999999999,101.975766,2020-08-28,9306,Malaisie
58691,Malaysia,4.210483999999999,101.975766,2020-08-29,9317,Malaisie
58957,Malaysia,4.210483999999999,101.975766,2020-08-30,9334,Malaisie
59223,Malaysia,4.210483999999999,101.975766,2020-08-31,9340,Malaisie
59489,Malaysia,4.210483999999999,101.975766,2020-09-01,9354,Malaisie
59755,Malaysia,4.210483999999999,101.975766,2020-09-02,9360,Malaisie
60021,Malaysia,4.210483999999999,101.975766,2020-09-03,9374,Malaisie
60287,Malaysia,4.210483999999999,101.975766,2020-09-04,9385,Malaisie
60553,Malaysia,4.210483999999999,101.975766,2020-09-05,9391,Malaisie
60819,Malaysia,4.210483999999999,101.975766,2020-09-06,9397,Malaisie
61085,Malaysia,4.210483999999999,101.975766,2020-09-07,9459,Malaisie
172,Maldives,3.2028,73.2207,2020-01-22,0,Maldives
438,Maldives,3.2028,73.2207,2020-01-23,0,Maldives
704,Maldives,3.2028,73.2207,2020-01-24,0,Maldives
970,Maldives,3.2028,73.2207,2020-01-25,0,Maldives
1236,Maldives,3.2028,73.2207,2020-01-26,0,Maldives
1502,Maldives,3.2028,73.2207,2020-01-27,0,Maldives
1768,Maldives,3.2028,73.2207,2020-01-28,0,Maldives
2034,Maldives,3.2028,73.2207,2020-01-29,0,Maldives
2300,Maldives,3.2028,73.2207,2020-01-30,0,Maldives
2566,Maldives,3.2028,73.2207,2020-01-31,0,Maldives
2832,Maldives,3.2028,73.2207,2020-02-01,0,Maldives
3098,Maldives,3.2028,73.2207,2020-02-02,0,Maldives
3364,Maldives,3.2028,73.2207,2020-02-03,0,Maldives
3630,Maldives,3.2028,73.2207,2020-02-04,0,Maldives
3896,Maldives,3.2028,73.2207,2020-02-05,0,Maldives
4162,Maldives,3.2028,73.2207,2020-02-06,0,Maldives
4428,Maldives,3.2028,73.2207,2020-02-07,0,Maldives
4694,Maldives,3.2028,73.2207,2020-02-08,0,Maldives
4960,Maldives,3.2028,73.2207,2020-02-09,0,Maldives
5226,Maldives,3.2028,73.2207,2020-02-10,0,Maldives
5492,Maldives,3.2028,73.2207,2020-02-11,0,Maldives
5758,Maldives,3.2028,73.2207,2020-02-12,0,Maldives
6024,Maldives,3.2028,73.2207,2020-02-13,0,Maldives
6290,Maldives,3.2028,73.2207,2020-02-14,0,Maldives
6556,Maldives,3.2028,73.2207,2020-02-15,0,Maldives
6822,Maldives,3.2028,73.2207,2020-02-16,0,Maldives
7088,Maldives,3.2028,73.2207,2020-02-17,0,Maldives
7354,Maldives,3.2028,73.2207,2020-02-18,0,Maldives
7620,Maldives,3.2028,73.2207,2020-02-19,0,Maldives
7886,Maldives,3.2028,73.2207,2020-02-20,0,Maldives
8152,Maldives,3.2028,73.2207,2020-02-21,0,Maldives
8418,Maldives,3.2028,73.2207,2020-02-22,0,Maldives
8684,Maldives,3.2028,73.2207,2020-02-23,0,Maldives
8950,Maldives,3.2028,73.2207,2020-02-24,0,Maldives
9216,Maldives,3.2028,73.2207,2020-02-25,0,Maldives
9482,Maldives,3.2028,73.2207,2020-02-26,0,Maldives
9748,Maldives,3.2028,73.2207,2020-02-27,0,Maldives
10014,Maldives,3.2028,73.2207,2020-02-28,0,Maldives
10280,Maldives,3.2028,73.2207,2020-02-29,0,Maldives
10546,Maldives,3.2028,73.2207,2020-03-01,0,Maldives
10812,Maldives,3.2028,73.2207,2020-03-02,0,Maldives
11078,Maldives,3.2028,73.2207,2020-03-03,0,Maldives
11344,Maldives,3.2028,73.2207,2020-03-04,0,Maldives
11610,Maldives,3.2028,73.2207,2020-03-05,0,Maldives
11876,Maldives,3.2028,73.2207,2020-03-06,0,Maldives
12142,Maldives,3.2028,73.2207,2020-03-07,0,Maldives
12408,Maldives,3.2028,73.2207,2020-03-08,4,Maldives
12674,Maldives,3.2028,73.2207,2020-03-09,4,Maldives
12940,Maldives,3.2028,73.2207,2020-03-10,6,Maldives
13206,Maldives,3.2028,73.2207,2020-03-11,8,Maldives
13472,Maldives,3.2028,73.2207,2020-03-12,8,Maldives
13738,Maldives,3.2028,73.2207,2020-03-13,9,Maldives
14004,Maldives,3.2028,73.2207,2020-03-14,10,Maldives
14270,Maldives,3.2028,73.2207,2020-03-15,13,Maldives
14536,Maldives,3.2028,73.2207,2020-03-16,13,Maldives
14802,Maldives,3.2028,73.2207,2020-03-17,13,Maldives
15068,Maldives,3.2028,73.2207,2020-03-18,13,Maldives
15334,Maldives,3.2028,73.2207,2020-03-19,13,Maldives
15600,Maldives,3.2028,73.2207,2020-03-20,13,Maldives
15866,Maldives,3.2028,73.2207,2020-03-21,13,Maldives
16132,Maldives,3.2028,73.2207,2020-03-22,13,Maldives
16398,Maldives,3.2028,73.2207,2020-03-23,13,Maldives
16664,Maldives,3.2028,73.2207,2020-03-24,13,Maldives
16930,Maldives,3.2028,73.2207,2020-03-25,13,Maldives
17196,Maldives,3.2028,73.2207,2020-03-26,13,Maldives
17462,Maldives,3.2028,73.2207,2020-03-27,16,Maldives
17728,Maldives,3.2028,73.2207,2020-03-28,16,Maldives
17994,Maldives,3.2028,73.2207,2020-03-29,17,Maldives
18260,Maldives,3.2028,73.2207,2020-03-30,17,Maldives
18526,Maldives,3.2028,73.2207,2020-03-31,18,Maldives
18792,Maldives,3.2028,73.2207,2020-04-01,19,Maldives
19058,Maldives,3.2028,73.2207,2020-04-02,19,Maldives
19324,Maldives,3.2028,73.2207,2020-04-03,19,Maldives
19590,Maldives,3.2028,73.2207,2020-04-04,19,Maldives
19856,Maldives,3.2028,73.2207,2020-04-05,19,Maldives
20122,Maldives,3.2028,73.2207,2020-04-06,19,Maldives
20388,Maldives,3.2028,73.2207,2020-04-07,19,Maldives
20654,Maldives,3.2028,73.2207,2020-04-08,19,Maldives
20920,Maldives,3.2028,73.2207,2020-04-09,19,Maldives
21186,Maldives,3.2028,73.2207,2020-04-10,19,Maldives
21452,Maldives,3.2028,73.2207,2020-04-11,19,Maldives
21718,Maldives,3.2028,73.2207,2020-04-12,20,Maldives
21984,Maldives,3.2028,73.2207,2020-04-13,20,Maldives
22250,Maldives,3.2028,73.2207,2020-04-14,20,Maldives
22516,Maldives,3.2028,73.2207,2020-04-15,22,Maldives
22782,Maldives,3.2028,73.2207,2020-04-16,25,Maldives
23048,Maldives,3.2028,73.2207,2020-04-17,28,Maldives
23314,Maldives,3.2028,73.2207,2020-04-18,35,Maldives
23580,Maldives,3.2028,73.2207,2020-04-19,52,Maldives
23846,Maldives,3.2028,73.2207,2020-04-20,69,Maldives
24112,Maldives,3.2028,73.2207,2020-04-21,83,Maldives
24378,Maldives,3.2028,73.2207,2020-04-22,86,Maldives
24644,Maldives,3.2028,73.2207,2020-04-23,108,Maldives
24910,Maldives,3.2028,73.2207,2020-04-24,129,Maldives
25176,Maldives,3.2028,73.2207,2020-04-25,177,Maldives
25442,Maldives,3.2028,73.2207,2020-04-26,214,Maldives
25708,Maldives,3.2028,73.2207,2020-04-27,226,Maldives
25974,Maldives,3.2028,73.2207,2020-04-28,250,Maldives
26240,Maldives,3.2028,73.2207,2020-04-29,278,Maldives
26506,Maldives,3.2028,73.2207,2020-04-30,468,Maldives
26772,Maldives,3.2028,73.2207,2020-05-01,491,Maldives
27038,Maldives,3.2028,73.2207,2020-05-02,519,Maldives
27304,Maldives,3.2028,73.2207,2020-05-03,527,Maldives
27570,Maldives,3.2028,73.2207,2020-05-04,541,Maldives
27836,Maldives,3.2028,73.2207,2020-05-05,573,Maldives
28102,Maldives,3.2028,73.2207,2020-05-06,617,Maldives
28368,Maldives,3.2028,73.2207,2020-05-07,648,Maldives
28634,Maldives,3.2028,73.2207,2020-05-08,744,Maldives
28900,Maldives,3.2028,73.2207,2020-05-09,790,Maldives
29166,Maldives,3.2028,73.2207,2020-05-10,835,Maldives
29432,Maldives,3.2028,73.2207,2020-05-11,897,Maldives
29698,Maldives,3.2028,73.2207,2020-05-12,904,Maldives
29964,Maldives,3.2028,73.2207,2020-05-13,955,Maldives
30230,Maldives,3.2028,73.2207,2020-05-14,982,Maldives
30496,Maldives,3.2028,73.2207,2020-05-15,1031,Maldives
30762,Maldives,3.2028,73.2207,2020-05-16,1078,Maldives
31028,Maldives,3.2028,73.2207,2020-05-17,1094,Maldives
31294,Maldives,3.2028,73.2207,2020-05-18,1106,Maldives
31560,Maldives,3.2028,73.2207,2020-05-19,1143,Maldives
31826,Maldives,3.2028,73.2207,2020-05-20,1186,Maldives
32092,Maldives,3.2028,73.2207,2020-05-21,1216,Maldives
32358,Maldives,3.2028,73.2207,2020-05-22,1274,Maldives
32624,Maldives,3.2028,73.2207,2020-05-23,1313,Maldives
32890,Maldives,3.2028,73.2207,2020-05-24,1371,Maldives
33156,Maldives,3.2028,73.2207,2020-05-25,1395,Maldives
33422,Maldives,3.2028,73.2207,2020-05-26,1438,Maldives
33688,Maldives,3.2028,73.2207,2020-05-27,1457,Maldives
33954,Maldives,3.2028,73.2207,2020-05-28,1513,Maldives
34220,Maldives,3.2028,73.2207,2020-05-29,1591,Maldives
34486,Maldives,3.2028,73.2207,2020-05-30,1672,Maldives
34752,Maldives,3.2028,73.2207,2020-05-31,1773,Maldives
35018,Maldives,3.2028,73.2207,2020-06-01,1829,Maldives
35284,Maldives,3.2028,73.2207,2020-06-02,1841,Maldives
35550,Maldives,3.2028,73.2207,2020-06-03,1850,Maldives
35816,Maldives,3.2028,73.2207,2020-06-04,1872,Maldives
36082,Maldives,3.2028,73.2207,2020-06-05,1883,Maldives
36348,Maldives,3.2028,73.2207,2020-06-06,1901,Maldives
36614,Maldives,3.2028,73.2207,2020-06-07,1903,Maldives
36880,Maldives,3.2028,73.2207,2020-06-08,1916,Maldives
37146,Maldives,3.2028,73.2207,2020-06-09,1942,Maldives
37412,Maldives,3.2028,73.2207,2020-06-10,1962,Maldives
37678,Maldives,3.2028,73.2207,2020-06-11,1976,Maldives
37944,Maldives,3.2028,73.2207,2020-06-12,2003,Maldives
38210,Maldives,3.2028,73.2207,2020-06-13,2013,Maldives
38476,Maldives,3.2028,73.2207,2020-06-14,2035,Maldives
38742,Maldives,3.2028,73.2207,2020-06-15,2065,Maldives
39008,Maldives,3.2028,73.2207,2020-06-16,2094,Maldives
39274,Maldives,3.2028,73.2207,2020-06-17,2120,Maldives
39540,Maldives,3.2028,73.2207,2020-06-18,2137,Maldives
39806,Maldives,3.2028,73.2207,2020-06-19,2150,Maldives
40072,Maldives,3.2028,73.2207,2020-06-20,2187,Maldives
40338,Maldives,3.2028,73.2207,2020-06-21,2203,Maldives
40604,Maldives,3.2028,73.2207,2020-06-22,2217,Maldives
40870,Maldives,3.2028,73.2207,2020-06-23,2238,Maldives
41136,Maldives,3.2028,73.2207,2020-06-24,2261,Maldives
41402,Maldives,3.2028,73.2207,2020-06-25,2277,Maldives
41668,Maldives,3.2028,73.2207,2020-06-26,2283,Maldives
41934,Maldives,3.2028,73.2207,2020-06-27,2305,Maldives
42200,Maldives,3.2028,73.2207,2020-06-28,2324,Maldives
42466,Maldives,3.2028,73.2207,2020-06-29,2337,Maldives
42732,Maldives,3.2028,73.2207,2020-06-30,2361,Maldives
42998,Maldives,3.2028,73.2207,2020-07-01,2382,Maldives
